Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cold Forged Steel","Frazier Lake > Ainger Lake > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/107078083/cold-forged-steel,3.2,-1,"Trad, Alpine",5.10b,5,450,45.92818,-110.97161
"Standard Route","Neat Rock Main Formation > Neat Rock Area > Madison River Area > Southwest Region > Montana",https://www.mountainproject.com/route/106554832/standard-route,2.8,-1,Trad,5.9+,3,160,45.63251,-111.54382
"Pocket Pool","Main Cliff > Red Cliff Campground > Big Sky Area > Southwest Region > Montana",https://www.mountainproject.com/route/106170587/pocket-pool,2.9,-1,Sport,5.10a,1,50,45.16972,-111.24067
"Yellowstone Poseidon Adventures","7-11 Crag > Allenspur > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/108111074/yellowstone-poseidon-adventures,2.6,-1,Sport,5.9,1,80,45.5944,-110.5583
"Thunderbolt and Lightfeet","Thunderbolt Buttress > Mill Creek > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/107692743/thunderbolt-and-lightfeet,3.7,-1,Trad,5.10,1,100,45.272,-110.4958
Fatman,"Frat Boy Wall > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/107667002/fatman,2.8,-1,Sport,5.10a,1,55,45.64215,-110.90618
"No Cowboys","Adam's Rib > Chestnut Mountain Crag > Southwest Region > Montana",https://www.mountainproject.com/route/114465494/no-cowboys,4.0,-1,Sport,5.10d,1,80,45.59755,-110.87909
"Snap Dragon","The Foyer > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108117350/snap-dragon,2.6,-1,Sport,5.9,1,40,45.5492,-110.205
"Twilight Chainsaw","Boundary Line Fin > Bear Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/109822627/twilight-chainsaw,3.9,-1,Sport,5.10d,1,70,45.60835,-110.9187
Stigmata,"Skyline North > Skyline Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/107585123/stigmata,3.9,-1,Trad,5.11c/d,1,80,45.41887,-111.22837
Dude,"Identity Wall > Kootenai Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/106592923/dude,3.7,-1,Trad,5.11,1,50,46.53796,-114.15877
"Last of the Wild Ones Variation","Practice Rock > Hyalite Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/107238707/last-of-the-wild-ones-variation,3.0,-1,"Trad, Sport",5.11a,1,50,45.55519,-111.06181
"China Crisis","The Training Wall > Bozeman Pass > Southwest Region > Montana",https://www.mountainproject.com/route/107149472/china-crisis,3.1,-1,Sport,5.12a,1,50,45.64296,-110.90788
