Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Teach me Mr. Teach","On Stranger Tides > Kauai > Hawaii",https://www.mountainproject.com/route/113180003/teach-me-mr-teach,2.0,-1,Sport,5.10a/b,1,30,21.89488,-159.40594
"Mission Tortilla Chips","Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/106602144/mission-tortilla-chips,2.0,-1,Sport,5.13-,1,,21.57413,-158.23013
Fission,"Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/106602115/fission,2.0,-1,Sport,5.13-,1,,21.57413,-158.23013
"Walk the plank","On Stranger Tides > Kauai > Hawaii",https://www.mountainproject.com/route/113193362/walk-the-plank,2.0,-1,Trad,5.9,1,50,21.89488,-159.40594
"The Flying Dutchman","On Stranger Tides > Kauai > Hawaii",https://www.mountainproject.com/route/113193430/the-flying-dutchman,2.0,-1,Sport,5.11c/d,1,70,21.89488,-159.40594
"Mid-Level Provider Hook","Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/112208028/mid-level-provider-hook,2.0,-1,TR,5.12+,1,,21.57413,-158.23013
Guillotine,"Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/106602135/guillotine,1.5,-1,Trad,5.10a/b,1,,21.57413,-158.23013
"Venus Rising","Venus Pool > Maui > Hawaii",https://www.mountainproject.com/route/112242720/venus-rising,1.5,-1,"TR, Boulder","5.8 V0-",1,15,20.70429,-155.99478
"Silver Dragon","Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/106602169/silver-dragon,1.2,-1,Sport,5.11a,1,,21.57413,-158.23013
"Captain Hook","Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/112395362/captain-hook,1.0,-1,Trad,5.8+,1,,21.57413,-158.23013
"Raising Kāne","Dragon's Breath & Vicinity > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/114557144/raising-kane,1.0,-1,TR,5.10+,1,60,22.22049,-159.4257
"Red Tower of Pain","Mokule'ia Wall > Oahu > Hawaii",https://www.mountainproject.com/route/106602159/red-tower-of-pain,0.5,-1,TR,5.12a,1,,21.57413,-158.23013
