Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Popcorn,"Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278717/popcorn,4.0,-1,Sport,5.11+,1,80,48.3745,-92.4149
Purgatory,"Kanaranzi Buttress (East Face) > North Quarry Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105977364/purgatory,3.8,-1,"Trad, TR",5.11a,1,,43.69698,-96.18544
Pandemonium,"New Vice Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105830832/pandemonium,2.0,-1,Sport,5.10a,1,45,44.56993,-92.5238
"Qisma (kiss-mah)","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/112242286/qisma-kiss-mah,3.8,-1,Sport,5.10c,1,75,48.3745,-92.4149
Cathedral,"Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/106044886/cathedral,4.0,-1,Sport,5.12+,1,80,48.3949,-92.4012
Chipmunk,"Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/106045122/chipmunk,4.0,-1,Sport,5.12,1,65,48.3949,-92.4012
Jackknife,"Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278840/jackknife,4.0,-1,Sport,5.11d,1,85,48.3745,-92.4149
"The Gales of November","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/112057392/the-gales-of-november,4.0,-1,Trad,5.13,2,190,47.32016,-91.21086
"A Dream of White Sheep","Shovel Point > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105832750/a-dream-of-white-sheep,2.6,-1,TR,5.9,1,60,47.33938,-91.18778
"Amphitrite's Beaver","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/117633699/amphitrites-beaver,4.0,-1,Trad,5.12b,1,75,47.32016,-91.21086
"The Wendigo","Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278814/the-wendigo,4.0,-1,Sport,5.13,1,80,48.3949,-92.4012
"Beast of the Bog","Swamp Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/111873916/beast-of-the-bog,4.0,-1,Sport,5.12c,1,50,48.39034,-92.40808
"Orange Lichen Line","Crane Lake Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/111093400/orange-lichen-line,4.0,-1,Trad,5.12,1,60,48.3097,-92.486
"Crown Land","Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278808/crown-land,4.0,-1,Sport,5.13b,1,75,48.3949,-92.4012
"5) Multiple SAX Partners","Sax Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106919682/5-multiple-sax-partners,2.2,-1,"Sport, TR","5.10d PG13",1,50,46.13658,-92.85931
"The Crunge","C Section > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110725133/the-crunge,4.0,-1,Sport,5.12-,1,33,48.24392,-92.46085
"Lakota Son Rise","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278750/lakota-son-rise,4.0,-1,Sport,5.13a,1,75,48.3745,-92.4149
"Jaguar Shark","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108329983/jaguar-shark,4.0,-1,Sport,5.13b,1,80,48.3745,-92.4149
Cascade,"C Section > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110726416/cascade,4.0,-1,Sport,5.11-,1,35,48.24392,-92.46085
"A Farewell to Arms","West Section > Sawmill Creek Dome > Lake County Road 6 Area (North Shore) > Minnesota",https://www.mountainproject.com/route/106138940/a-farewell-to-arms,4.0,-1,"Trad, TR",5.11c,1,60,47.4089,-91.1255
"Northern Exposure","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/117513018/northern-exposure,4.0,-1,"Trad, TR",5.12-,1,130,47.32016,-91.21086
"Based on A True Story","Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/117067986/based-on-a-true-story,4.0,-1,Sport,5.13c,1,75,48.3949,-92.4012
"Between the Trees","Boat Launch Boulder > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/114490403/between-the-trees,4.0,-1,"Trad, TR",5.8-,1,50,45.3985,-92.65247
Rex,"tyrannosaurus > North Quarry Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/112008529/rex,4.0,-1,TR,5.12b/c,1,45,43.69717,-96.18529
"Action Satisfaction","Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/111873874/action-satisfaction,4.0,-1,Sport,5.13a,1,75,48.3949,-92.4012
Teabag,"Silver Bay, Eleanor Road Side Crag > Minnesota",https://www.mountainproject.com/route/113454032/teabag,4.0,-1,"TR, Boulder, Ice","5.10a V0+ WI4",1,25,47.28388,-91.25843
"Light a Candle","Silver Bay, Eleanor Road Side Crag > Minnesota",https://www.mountainproject.com/route/113699521/light-a-candle,4.0,-1,"Trad, TR",5.10a,1,25,47.28388,-91.25843
"The Enigma Line","Crane Lake Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/112090290/the-enigma-line,4.0,-1,Trad,5.11+,1,60,48.3097,-92.486
"Talking with God","Large Roof Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105842437/talking-with-god,2.6,-1,Sport,5.11d,1,,44.56992,-92.52484
Gorilla,"Jeff's World (Proper) > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278825/gorilla,4.0,-1,Sport,5.12a,1,75,48.3949,-92.4012
Coalnary,"C Section > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110737735/coalnary,4.0,-1,Sport,5.11+,1,,48.24392,-92.46085
"Ship of Fools","Emerald Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/106038188/ship-of-fools,4.0,-1,TR,5.11-,1,100,48.395,-92.5385
"Narcoleptic Epic","Shovel Point > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/106035627/narcoleptic-epic,3.4,-1,"Trad, TR",5.11d,1,70,47.33938,-91.18778
"Tool Boy","Sigma Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106069650/tool-boy,3.0,-1,Trad,"5.11 R",1,70,46.1354,-92.8587
"The Layback","Kanaranzi Buttress (South Face) > North Quarry Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105830736/the-layback,3.5,-1,TR,5.11,1,45,43.69698,-96.18544
"Poison Ivy","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/106039841/poison-ivy,3.6,-1,Sport,5.9,1,65,48.3745,-92.4149
"Mean Streak","6. Midnight Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105829759/mean-streak,3.0,-1,"Trad, TR",5.10a,1,40,43.69974,-96.18314
"Birch Flakes","Central Rocks > Sawmill Creek Dome > Lake County Road 6 Area (North Shore) > Minnesota",https://www.mountainproject.com/route/106137883/birch-flakes,3.5,-1,"Trad, TR",5.9,1,60,47.4089,-91.1255
Dimples,"Main Flow Area > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106865900/dimples,2.6,-1,Sport,"5.10a/b PG13",1,50,46.1354,-92.8587
"The Sherriff","Winona, Sugar Loaf > Minnesota",https://www.mountainproject.com/route/113237341/the-sherriff,3.2,-1,Sport,5.9+,1,50,44.02836,-91.62665
"Good Omann","Swamp Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/113582269/good-omann,3.7,-1,Sport,5.8,1,50,48.39034,-92.40808
"Out Of Control","Annadonia Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105831548/out-of-control,2.5,-1,Sport,5.11a,1,,44.56927,-92.52108
"Yellow Feather","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105854196/yellow-feather,3.0,-1,Trad,5.11c,1,75,47.32016,-91.21086
"Hotel Catahoula","Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/112242332/hotel-catahoula,3.8,-1,Sport,5.11d,1,75,48.3745,-92.4149
"Over the Rainbow","Mystical Mountain Zone > Wolf Ridge ELC Area (North Shore) > Minnesota",https://www.mountainproject.com/route/105991626/over-the-rainbow,3.0,-1,Trad,5.8,1,130,47.385,-91.1968
"Wise Guys","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/106027592/wise-guys,3.3,-1,"Trad, TR",5.12a,1,80,47.32016,-91.21086
"Wild Things","Sigma Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106069643/wild-things,2.7,-1,Trad,5.9,1,50,46.1354,-92.8587
NSP,"Winter Wall > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105824813/nsp,3.5,-1,Sport,5.13b,1,,44.56899,-92.52106
"Black Feather","Point O' Rocks > Duluth Rock Climbs > Duluth Area (Rock and Ice) > Minnesota",https://www.mountainproject.com/route/105990114/black-feather,3.6,-1,"Trad, TR",5.10c,1,40,46.78323,-92.11868
"Sunny and Sheer","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/107010413/sunny-and-sheer,3.4,-1,"Trad, TR","5.12a R",1,100,47.32016,-91.21086
"Jack Be Nimble","Mystical Mountain Zone > Wolf Ridge ELC Area (North Shore) > Minnesota",https://www.mountainproject.com/route/105991614/jack-be-nimble,3.1,-1,Trad,5.10b/c,1,100,47.385,-91.1968
"Digit Damage","Section 13 > Lake County Road 6 Area (North Shore) > Minnesota",https://www.mountainproject.com/route/105996119/digit-damage,3.4,-1,"Trad, TR",5.11a,1,60,47.424,-91.15503
