Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Monkey Boy","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177957/monkey-boy,3.0,-1,Sport,5.11a,1,100,25.94747,-100.4761
"Mr. Fluffer's Wild Ride","Las Estrellas Main Wall > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177294/mr-fluffers-wild-ride,3.0,-1,Sport,5.9+,1,135,25.95042,-100.47577
"Baked Fresh Daily","TNT Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177922/baked-fresh-daily,3.0,-1,Sport,5.10c,1,85,25.949,-100.477
"Ramsey's Shenanigans","Wonder Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/107377663/ramseys-shenanigans,3.0,-1,Sport,5.9+,3,300,25.95004,-100.47694
"Team Hilti","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106177953/team-hilti,2.8,-1,Sport,5.10d,1,105,25.94747,-100.4761
"Kelso's Way","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106179834/kelsos-way,2.8,-1,Sport,5.10b,1,120,25.94747,-100.4761
"Cactus Pile","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920175/cactus-pile,2.7,-1,Sport,5.10b,3,300,25.94747,-100.4761
"31-foot smurf","Cat Wall > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106389654/31-foot-smurf,2.7,-1,Sport,5.9,1,100,25.95006,-100.47684
"Jungle Mountaineering","La Selva (Jungle Wall) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105949475/jungle-mountaineering,2.7,-1,Sport,5.10a,4,400,25.94838,-100.47698
"Dope Ninja","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106079936/dope-ninja,2.6,-1,Sport,5.10b,6,600,25.94747,-100.4761
"Celestial Omnibus","The Outrage Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106099461/celestial-omnibus,3.9,-1,Sport,5.12-,2,70,25.94802,-100.47771
"British Invasion","The Outrage Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106359376/british-invasion,3.5,-1,Sport,5.12a,1,95,25.94802,-100.47771
Excalibur,"Ivory Tower > El Toro (The Front Side) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/110054847/excalibur,3.1,-1,Sport,5.10-,6,480,25.95043,-100.47762
"Salty Dog","Club Mex Wall > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106340055/salty-dog,3.2,-1,Sport,5.12a,1,100,25.95021,-100.47533
Penitente,"Cat Wall > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106185057/penitente,2.8,-1,Sport,5.10b,1,80,25.95006,-100.47684
"Super Nova","Club Mex Wall > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105939456/super-nova,2.5,-1,Sport,5.11a,8,800,25.95021,-100.47533
"This Dog's Life","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920189/this-dogs-life,2.5,-1,Sport,5.10a,1,95,25.94747,-100.4761
"Fear of Flying","Club Mex Wall > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106334831/fear-of-flying,3.5,-1,Sport,5.12a,1,100,25.95021,-100.47533
"Caguama Queen","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920195/caguama-queen,2.5,-1,Sport,5.9,1,95,25.94747,-100.4761
"Flying Scorpion","Lower Virgin > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106333393/flying-scorpion,2.4,-1,Sport,5.10b,1,90,25.95088,-100.47866
