Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"What Up Weasel","Smooth Operator Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107619963/what-up-weasel,3.7,-1,Boulder,V7-8,1,,43.42818,-89.73617
Resolution,"Plan B Area > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105879034/resolution,2.5,-1,Boulder,V4,1,,43.04957,-90.09758
"Picasso Right","West Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105879085/picasso-right,2.6,-1,Boulder,V1-2,1,,43.0511,-90.0994
"Amazing Pillar","Amazing Pillar > The Reserve > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106272405/amazing-pillar,4.0,-1,Boulder,V6,1,,43.4036,-89.73417
"Tall Boy","The Reserve > The Reserve > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106272552/tall-boy,3.2,-1,Boulder,V1,1,,43.40436,-89.72961
"All in the Family","Godfather Boulder > Box Canyon Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105889447/all-in-the-family,3.8,-1,Boulder,V5,1,,43.01231,-90.12182
"Flux Boulder Classic","West of CCC trail/Talus > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107277094/flux-boulder-classic,3.8,-1,Boulder,V4,1,,43.4132,-89.7118
"House Arrest","Boat Landing Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106231977/house-arrest,2.4,-1,Boulder,V2-,1,,43.01448,-90.11355
"Recreational Vehicle","Hogleg/Anchorpoint boulders > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106492793/recreational-vehicle,3.0,-1,Boulder,V4,1,20,43.41828,-89.73662
"Tunder Tighs","Massive Vertigo Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106830001/tunder-tighs,3.9,-1,Boulder,V7,1,15,43.42376,-89.73683
