Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Fisting,"C: The Front Range > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/117788632/fisting,2.0,-1,Boulder,V1,1,10,37.65399,-90.68822
"Lip Job","The Prow > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/116982032/lip-job,2.0,-1,Boulder,V4,1,15,38.98036,-94.53568
V1,"Bulls-eye Boulder > River right > The Secret Valley of Amidon > EM: Amidon > Missouri",https://www.mountainproject.com/route/116503359/v1,2.0,-1,Boulder,V1,1,18,37.56777,-90.14976
"Tree Side Down Climb","Wave Roof > H: North End Boulders > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/116630779/tree-side-down-climb,2.0,-1,Boulder,V-easy,1,12,38.01368,-90.62255
"Seam of Dreams","The Den (North End) > H: North End Boulders > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/116603265/seam-of-dreams,2.0,-1,Boulder,V0-,1,12,38.01424,-90.62143
Greenhouse,"C: The Front Range > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/117547268/greenhouse,2.0,-1,Boulder,V1,1,12,37.65399,-90.68822
"Mission Control","D: The Porch > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112442204/mission-control,2.0,-1,Boulder,V10,1,,37.65465,-90.68761
Dactyloid,"D (Secret) Boulder > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/115171835/dactyloid,2.0,-1,Boulder,V5-6,1,,38.97867,-94.53775
"Woodland prostitute","Turtle Head > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/114276536/woodland-prostitute,2.0,-1,Boulder,V5-,1,,36.96363,-92.9366
Jaws,"J: The Man and Mother Corner > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/113459171/jaws,2.0,-1,Boulder,"V4 R",1,20,37.6547,-90.68685
"All Hands","No Hands Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/114081111/all-hands,2.0,-1,Boulder,V8,1,10,38.98034,-94.53557
"Bigfoot Traverse","C: The Front Range > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/117904610/bigfoot-traverse,2.0,-1,Boulder,V2,1,,37.65399,-90.68822
"Bookstore Blues","B: Upper Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112440340/bookstore-blues,1.8,-1,Boulder,V2,1,,37.65241,-90.68842
"Left side flake","Warm-up Boulder > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/117655014/left-side-flake,2.0,-1,Boulder,V0,1,7,37.96774,-90.5357
"4. Digging For Gold","Crocodile Rock and The Nubbin > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113940842/4-digging-for-gold,2.0,-1,Boulder,V2,1,,37.96754,-90.53636
"Levitation V5","Walk Down Area > CM: Capen Park > Missouri",https://www.mountainproject.com/route/112172182/levitation-v5,2.0,-1,Boulder,V5,1,15,38.92944,-92.32319
"Skoolyard Bully","School of Rock boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/117323592/skoolyard-bully,2.0,-1,Boulder,V2,1,9,37.96435,-90.53307
"3. Cross-eyed","Crocodile Rock and The Nubbin > The Main Bluff Boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/113940819/3-cross-eyed,2.0,-1,Boulder,V1-2,1,,37.96754,-90.53636
"Swamp Traverse","The Twins > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/114053786/swamp-traverse,2.0,-1,Boulder,V2-3,1,,37.96856,-90.53194
"Long Traverse V1","Walk Down Area > CM: Capen Park > Missouri",https://www.mountainproject.com/route/112172195/long-traverse-v1,2.0,-1,Boulder,V1,1,65,38.92944,-92.32319
"Super Stoop","WM: The Dump > Missouri",https://www.mountainproject.com/route/111798136/super-stoop,2.0,-1,Boulder,V3,1,,38.87581,-94.58269
"Triple Stoop","WM: The Dump > Missouri",https://www.mountainproject.com/route/111784497/triple-stoop,2.0,-1,Boulder,V0,1,,38.87581,-94.58269
Streaker,"Pocket Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/112526285/streaker,2.0,-1,Boulder,V3,1,,38.97855,-94.53745
"Drinking Out of Cups","The Sunny Side > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111609691/drinking-out-of-cups,2.0,-1,Boulder,V3,1,,36.96486,-92.93819
"Some kind of BS","Downstairs Back Wall > Upper Limits (Original Location) > ZM: Indoor Walls > Missouri",https://www.mountainproject.com/route/112817476/some-kind-of-bs,2.0,-1,Boulder,"V5-6 PG13",1,12,38.6266,-90.21142
16,"Castor Blaster Wall > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928716/16,2.0,-1,Boulder,V1,1,20,37.56917,-90.15057
46,"Creek Boulder > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928952/46,2.0,-1,Boulder,"V9 PG13",1,15,37.56892,-90.14946
Piravida,"The Schoolroom > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/111081771/piravida,2.0,-1,Boulder,V4,1,10,38.97855,-94.53745
"Bouldering wall","CM: Reform Rock > Missouri",https://www.mountainproject.com/route/111110537/bouldering-wall,2.0,-1,Boulder,V-easy,1,30,38.79377,-91.86493
17,"Castor Blaster Wall > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928736/17,2.0,-1,Boulder,V3,1,25,37.56917,-90.15057
Blazin,"A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/106732850/blazin,2.0,-1,Boulder,V7,1,,37.65213,-90.68889
"Jump out of Bed","Warm Up Wall > EM: Amidon > Missouri",https://www.mountainproject.com/route/113079286/jump-out-of-bed,2.0,-1,Boulder,V1,1,10,37.56938,-90.15062
"Morning Stretch","Warm Up Wall > EM: Amidon > Missouri",https://www.mountainproject.com/route/113079246/morning-stretch,2.0,-1,Boulder,V0,1,10,37.56938,-90.15062
"Trees Off, Dan","The Sunny Side > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111609678/trees-off-dan,2.0,-1,Boulder,V3,1,,36.96486,-92.93819
"Bikini Bottom","Bikini Bottom > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928582/bikini-bottom,2.0,-1,Boulder,V2-3,1,,37.56929,-90.15057
