Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Screaming Eagle","Lake Boulders > The Roost > Illinois",https://www.mountainproject.com/route/109348469/screaming-eagle,4.0,-1,Boulder,V6,1,,37.4975,-88.7187
"The New Zero","Illuminati Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108312323/the-new-zero,4.0,-1,Boulder,V13,1,15,37.61707,-89.4111
"Pockets Full of Sunshine","North Park University > Chicago Buildering > Chicago Area > Illinois",https://www.mountainproject.com/route/116579705/pockets-full-of-sunshine,4.0,-1,Boulder,V1-2,1,18,41.97486,-87.71117
"Brown Recluse","Brown Recluse Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108587351/brown-recluse,3.8,-1,Boulder,V9,1,18,37.61793,-89.41494
Bagpiper,"Z. Bouldering in the Canyon Proper > *Jackson Falls > Illinois",https://www.mountainproject.com/route/111143905/bagpiper,4.0,-1,Boulder,"V5 PG13",1,,37.50632,-88.68419
O.B.D.,"Z. Bouldering in the Canyon Proper > *Jackson Falls > Illinois",https://www.mountainproject.com/route/112484144/obd,4.0,-1,Boulder,V6,1,16,37.50632,-88.68419
"Praying Mantel","Z. Bouldering in the Canyon Proper > *Jackson Falls > Illinois",https://www.mountainproject.com/route/112484154/praying-mantel,4.0,-1,Boulder,V8,1,7,37.50632,-88.68419
"Zig Zag","Z. Bouldering in the Canyon Proper > *Jackson Falls > Illinois",https://www.mountainproject.com/route/112484131/zig-zag,4.0,-1,Boulder,V8,1,18,37.50632,-88.68419
Spiderjam,"Cove Hollow Trail South > Cove Hollow > Illinois",https://www.mountainproject.com/route/116693112/spiderjam,4.0,-1,Boulder,V6,1,25,37.62665,-89.30135
"Low Earth Orbit","G. Big Star Boulders > A. North Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/112548720/low-earth-orbit,4.0,-1,Boulder,V4,1,6,37.50605,-88.69039
Cripps,"Brown Recluse Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112464348/cripps,4.0,-1,Boulder,"V9 X",1,30,37.61793,-89.41494
"Texas Revolution","Texas Revolution Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112464392/texas-revolution,4.0,-1,Boulder,V8-9,1,20,37.61273,-89.40917
"A Dedication to Andy Boone","A: Main Area > Pounds Lake > Illinois",https://www.mountainproject.com/route/116608584/a-dedication-to-andy-boone,4.0,-1,Boulder,V5,1,,37.6224,-88.27098
"Spanish Walking","Bouldering Cave > D: Bouldering > Cedar Bluff > Illinois",https://www.mountainproject.com/route/111496077/spanish-walking,4.0,-1,Boulder,V11,1,,37.51799,-89.02539
"Ring of Fire","The Spirit Cave > The Roost > Illinois",https://www.mountainproject.com/route/112441299/ring-of-fire,4.0,-1,Boulder,V10-,1,17,37.49986,-88.71894
"Beaver Eater Deluxe","Lake Boulders > The Roost > Illinois",https://www.mountainproject.com/route/109348476/beaver-eater-deluxe,4.0,-1,Boulder,V8,1,,37.4975,-88.7187
"Devil on a Leash","A: Gill Roof > A: Devils Standtable > C: Park Bouldering > Giant City State Park > Illinois",https://www.mountainproject.com/route/108975243/devil-on-a-leash,3.6,-1,Boulder,V7,1,,37.60038,-89.19304
Formaldehyde,"Warm-Up Wall > The Graveyard > Illinois",https://www.mountainproject.com/route/109346271/formaldehyde,3.4,-1,Boulder,V3,1,,37.78206,-89.50903
"Hot Rats","The Sinkhole > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112794364/hot-rats,3.5,-1,Boulder,V6,1,12,37.61516,-89.40749
"Reach Around","B: Broken Bridge Area > Lehigh Park > Illinois",https://www.mountainproject.com/route/113731240/reach-around,3.8,-1,Boulder,V5,1,,41.29774,-89.04147
"Cracked Shell","Vultures Nest Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108606872/cracked-shell,3.5,-1,Boulder,"V5 PG13",1,9,37.61954,-89.41096
"Seams Easy","Shadow of a Man Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108397820/seams-easy,3.2,-1,Boulder,V5,1,15,37.61583,-89.41048
Moses,"Red Sea Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112449392/moses,3.3,-1,Boulder,V7,1,17,37.61327,-89.41019
