Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Venom and the Antidote","High Rock Jumble > TJ's Bar and Grill > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114383764/the-venom-and-the-antidote,4.0,-1,Boulder,V6,1,17,41.41143,-72.94175
"The Venom","High Rock Jumble > TJ's Bar and Grill > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114386464/the-venom,4.0,-1,Boulder,V5-6,1,18,41.41143,-72.94175
"Enter The Colossus","Colossus Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107842612/enter-the-colossus,4.0,-1,"TR, Boulder","V4-5 R",1,22,41.34316,-73.40799
"Phineus Got A Bad Rap (Low Start)","Chatfield Weather Caves > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112572382/phineus-got-a-bad-rap-low-start,4.0,-1,Boulder,V9,1,15,41.359,-72.5868
"Life of Mo","Pagan Wall > Pagan Rocks > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107584879/life-of-mo,4.0,-1,Boulder,V4,1,20,41.34235,-73.40538
"Sun's Out Buns out","Left Leg > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/113590751/suns-out-buns-out,4.0,-1,Boulder,V7,1,15,41.42386,-72.9027
Project,"Top of the White Trail > Between the Chin and Chest > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112340519/project,4.0,-1,Boulder,V-easy,1,17,41.42361,-72.90165
"Make America Gay Again","Left Leg > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112348324/make-america-gay-again,4.0,-1,Boulder,V5,1,15,41.42386,-72.9027
"Fancy Schmancy","Fancy Schmancy > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114119262/fancy-schmancy,4.0,-1,Boulder,V6,1,15,41.4236,-72.9027
Hobbomock,"Right Knee > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112412036/hobbomock,4.0,-1,Boulder,V7,1,30,41.42407,-72.90239
"Kung Fu","Kung Fu Right > Kung Fu Cave > Will Warren's Den > CT Bouldering > Connecticut",https://www.mountainproject.com/route/113859342/kung-fu,4.0,-1,Boulder,V6,1,15,41.69892,-72.83247
Bolina,"Kettletown State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/113513619/bolina,4.0,-1,Boulder,V7,1,18,41.4184,-73.2019
Mjölnir,"Split Boulder > ~ Removed ~ > Hurd Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112439998/mjolnir,4.0,-1,Boulder,V3,1,,41.51958,-72.54177
"Earth Temple","Temple Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107525178/earth-temple,4.0,-1,Boulder,V6,1,18,41.34235,-73.40538
"Dr. Dan's 4 Star Arete","East Lyme Property > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108387473/dr-dans-4-star-arete,4.0,-1,Boulder,V0,1,20,41.3874,-72.30937
"Pay It No Mind","Pay It No Mind Boulder > Pay It No Mind Cluster > God's Country > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114408241/pay-it-no-mind,4.0,-1,Boulder,V4,1,15,41.36254,-72.97715
Crack,"El Duque Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107573383/crack,4.0,-1,Boulder,V4,1,,41.34235,-73.40538
"Fancy Schmancy Direct","Fancy Schmancy > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114126227/fancy-schmancy-direct,4.0,-1,Boulder,V7,1,18,41.4236,-72.9027
"Swampy Pants","Geriatric Ward > Granite Road area > Westwoods (Cockaponset State Forest) > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107134958/swampy-pants,4.0,-1,Boulder,V0-1,1,15,41.2903,-72.7364
"Tummy Time","Left Leg > Sleeping Giant > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112348272/tummy-time,4.0,-1,Boulder,V7,1,15,41.42386,-72.9027
"Knocked Up and Laid Off","Cornwall > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107658320/knocked-up-and-laid-off,4.0,-1,Boulder,V2,1,14,41.8247,-73.3866
"Sheffield Wednesday","Corridor (Sheffield Wednesday) > Will Warren's Den > CT Bouldering > Connecticut",https://www.mountainproject.com/route/113782027/sheffield-wednesday,4.0,-1,Boulder,V4,1,,41.69891,-72.83248
Zealand,"Broken Bridge > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/106711252/zealand,4.0,-1,Boulder,V4,1,14,41.359,-72.5868
"The Waters of Lake Minnetonka","The Waters of Lake Minnetonka > God's Country > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/111521985/the-waters-of-lake-minnetonka,4.0,-1,Boulder,V1-2,1,25,41.36446,-72.97502
Vagabond,"East Lyme Property > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108387691/vagabond,4.0,-1,Boulder,V3,1,12,41.3874,-72.30937
"Weaker friends","Kettletown State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/112178970/weaker-friends,4.0,-1,Boulder,"V5 PG13",1,,41.4184,-73.2019
